source,trade_id,timestamp,event_type,total_buys,total_sells,total_trades,win_rate_pct,realized_pnl_usd,realized_pnl_sol,total_cost_usd,sold_income_usd,total_fees_usd,native_balance_sol,avg_holding_seconds,loss_gt_50,loss_0_50,profit_0_100,profit_100_400,profit_gt_400,token_address,token_amount,current_sol_balance,token_symbol,quote_amount_sol,buy_cost_usd,sold_usd,pnl_usd,pnl_pct,pnl_sol,is_win,score_at_buy,rug_ratio,source_strat,timestamp_open,timestamp_close,entry_price,smart_degen,bundler_rate,holder_count,price_usd,launchpad,tx_hash,gas_usd,dex_usd,priority_fee_sol,tip_fee_sol
bot_trade_log,57,2026-07-03 23:08:21 UTC,close,,,,,,,,,,,,,,,,,4qxaD35Twd27FHuVkeoUVi5Pqt4TQ8uYyAXb6dvUpump,,,FAMSEM,0.05,,,,,-0.005,False,100,0,trending,2026-07-03 23:07:49 UTC,2026-07-03 23:08:21 UTC,,,,,,,,,,,
bot_trade_log,58,2026-07-03 23:08:22 UTC,close,,,,,,,,,,,,,,,,,FbsPm1ko7ASAW73puJMHdiJ1edse5W8fMis1dQhFTRiX,,,PAULY,0.05,,,,,-0.005,False,100,0.144,trending,2026-07-03 23:07:49 UTC,2026-07-03 23:08:22 UTC,,,,,,,,,,,
bot_positions,159,2026-07-03 23:08:22 UTC,close,,,,,,,,,,,,,,,,,4qxaD35Twd27FHuVkeoUVi5Pqt4TQ8uYyAXb6dvUpump,,,FAMSEM,0.05,,,,,-0.005000000000000001,False,100,0,trending,2026-07-03 23:07:49 UTC,2026-07-03 23:08:22 UTC,6201.19,0,0.3362,28,,,,,,,
bot_positions,160,2026-07-03 23:08:22 UTC,close,,,,,,,,,,,,,,,,,FbsPm1ko7ASAW73puJMHdiJ1edse5W8fMis1dQhFTRiX,,,PAULY,0.05,,,,,-0.005000000000000001,False,100,0.144,trending,2026-07-03 23:07:49 UTC,2026-07-03 23:08:22 UTC,18458,2,0.1842,119,,,,,,,
bot_trade_log,59,2026-07-03 23:29:53 UTC,close,,,,,,,,,,,,,,,,,3mfyWdcA56j4BnuQtCd5QSmr93UxTiGVQQHL3fURpump,,,MUTUMBO,0.05,,,,,-0.005,False,100,0,trending,2026-07-03 23:09:49 UTC,2026-07-03 23:29:53 UTC,,,,,,,,,,,
bot_trade_log,60,2026-07-03 23:29:54 UTC,close,,,,,,,,,,,,,,,,,2op1GTXhfn2WQrwmtBPtUYdbGHr6AT4Yt6NiDP6Upump,,,NIGGA,0.05,,,,,-0.005,False,100,0.07,trending,2026-07-03 23:09:49 UTC,2026-07-03 23:29:54 UTC,,,,,,,,,,,
bot_positions,161,2026-07-03 23:29:54 UTC,close,,,,,,,,,,,,,,,,,3mfyWdcA56j4BnuQtCd5QSmr93UxTiGVQQHL3fURpump,,,MUTUMBO,0.05,,,,,-0.005000000000000001,False,100,0,trending,2026-07-03 23:09:49 UTC,2026-07-03 23:29:54 UTC,5915.42,0,0.3783,61,,,,,,,
bot_positions,162,2026-07-03 23:29:54 UTC,close,,,,,,,,,,,,,,,,,2op1GTXhfn2WQrwmtBPtUYdbGHr6AT4Yt6NiDP6Upump,,,NIGGA,0.05,,,,,-0.005000000000000001,False,100,0.07,trending,2026-07-03 23:09:49 UTC,2026-07-03 23:29:54 UTC,3394.96,0,0.0992,25,,,,,,,
bot_trade_log,61,2026-07-03 23:35:53 UTC,close,,,,,,,,,,,,,,,,,3iubbH4pbnGrYBYwvGe2Yzmx8dBqGLbVCrVjusRPpump,,,Isaac,0.05,,,,,-0.005,False,100,0,trending,2026-07-03 23:30:51 UTC,2026-07-03 23:35:53 UTC,,,,,,,,,,,
bot_positions,163,2026-07-03 23:35:53 UTC,close,,,,,,,,,,,,,,,,,3iubbH4pbnGrYBYwvGe2Yzmx8dBqGLbVCrVjusRPpump,,,Isaac,0.05,,,,,-0.005000000000000001,False,100,0,trending,2026-07-03 23:30:51 UTC,2026-07-03 23:35:53 UTC,18450.7,0,0.3436,50,,,,,,,
bot_trade_log,62,2026-07-03 23:38:53 UTC,close,,,,,,,,,,,,,,,,,BTkdmfaLZd66vK4zpLnFSpqCS4HBR3pzCFnFitFpump,,,DADSEM,0.05,,,,,-0.005,False,100,0,trending,2026-07-03 23:33:51 UTC,2026-07-03 23:38:53 UTC,,,,,,,,,,,
bot_positions,164,2026-07-03 23:38:53 UTC,close,,,,,,,,,,,,,,,,,BTkdmfaLZd66vK4zpLnFSpqCS4HBR3pzCFnFitFpump,,,DADSEM,0.05,,,,,-0.005000000000000001,False,100,0,trending,2026-07-03 23:33:51 UTC,2026-07-03 23:38:53 UTC,97436.4,14,0.2992,982,,,,,,,
bot_trade_log,63,2026-07-03 23:41:53 UTC,close,,,,,,,,,,,,,,,,,3oxaqn6rdgyVNnXvGJg9eeXUKVVzGhLCxdFN9uonpump,,,STARK,0.05,,,,,-0.005,False,100,0,trending,2026-07-03 23:36:21 UTC,2026-07-03 23:41:53 UTC,,,,,,,,,,,
bot_positions,165,2026-07-03 23:41:53 UTC,close,,,,,,,,,,,,,,,,,3oxaqn6rdgyVNnXvGJg9eeXUKVVzGhLCxdFN9uonpump,,,STARK,0.05,,,,,-0.005000000000000001,False,100,0,trending,2026-07-03 23:36:21 UTC,2026-07-03 23:41:53 UTC,12728.5,0,0.4898,90,,,,,,,
bot_trade_log,64,2026-07-03 23:49:20 UTC,close,,,,,,,,,,,,,,,,,BDZa9L5Dpbyp7hUAJSmqkUKWnPPinFi6P43bYv6Npump,,,hotsauce,0.05,,,,,,,,,trending,2026-07-03 23:43:21 UTC,2026-07-03 23:49:20 UTC,,,,,,,,,,,
bot_positions,166,2026-07-03 23:49:20 UTC,close,,,,,,,,,,,,,,,,,BDZa9L5Dpbyp7hUAJSmqkUKWnPPinFi6P43bYv6Npump,,,hotsauce,0.05,,,,,,,100,0,trending,2026-07-03 23:43:21 UTC,2026-07-03 23:49:20 UTC,3191.87,0,0.1372,23,,,,,,,
bot_trade_log,65,2026-07-03 23:51:20 UTC,close,,,,,,,,,,,,,,,,,9HLmu8HR9gXBrmaoU1YoQwrfMJN1R4HnxoiUCVNPqyai,,,Nikita,0.05,,,,,,,,,trending,2026-07-03 23:45:21 UTC,2026-07-03 23:51:20 UTC,,,,,,,,,,,
bot_positions,167,2026-07-03 23:51:20 UTC,close,,,,,,,,,,,,,,,,,9HLmu8HR9gXBrmaoU1YoQwrfMJN1R4HnxoiUCVNPqyai,,,Nikita,0.05,,,,,,,100,0.11,trending,2026-07-03 23:45:21 UTC,2026-07-03 23:51:20 UTC,5166.3,0,0.166,52,,,,,,,
bot_trade_log,66,2026-07-03 23:55:20 UTC,close,,,,,,,,,,,,,,,,,FJJgrS1FHGv2S7Mrvk9DvvauGjchUAK56on9ZYdkZ5G7,,,Ansem,0.05,,,,,,,,,trending,2026-07-03 23:49:48 UTC,2026-07-03 23:55:20 UTC,,,,,,,,,,,
bot_positions,168,2026-07-03 23:55:20 UTC,close,,,,,,,,,,,,,,,,,FJJgrS1FHGv2S7Mrvk9DvvauGjchUAK56on9ZYdkZ5G7,,,Ansem,0.05,,,,,,,100,0.188,trending,2026-07-03 23:49:48 UTC,2026-07-03 23:55:20 UTC,46153.5,7,0.3653,275,,,,,,,
bot_trade_log,67,2026-07-03 23:57:39 UTC,close,,,,,,,,,,,,,,,,,9uNxMevK8wRbgHZ5oU8f5PfT4mSUCwpaey4AQeP7pump,,,NIGGER,0.05,,,,,,,,,trending,2026-07-03 23:51:48 UTC,2026-07-03 23:57:39 UTC,,,,,,,,,,,
bot_positions,169,2026-07-03 23:57:39 UTC,close,,,,,,,,,,,,,,,,,9uNxMevK8wRbgHZ5oU8f5PfT4mSUCwpaey4AQeP7pump,,,NIGGER,0.05,,,,,,,100,0.01,trending,2026-07-03 23:51:48 UTC,2026-07-03 23:57:39 UTC,12961.7,0,0.3226,98,,,,,,,
bot_trade_log,68,2026-07-04 00:01:39 UTC,close,,,,,,,,,,,,,,,,,BwrbuVzMR3KPBS7BkR63YyT9qeEJg19CWgPqvezapump,,,Thief,0.05,,,,,,,,,trending,2026-07-03 23:55:48 UTC,2026-07-04 00:01:39 UTC,,,,,,,,,,,
bot_positions,170,2026-07-04 00:01:39 UTC,close,,,,,,,,,,,,,,,,,BwrbuVzMR3KPBS7BkR63YyT9qeEJg19CWgPqvezapump,,,Thief,0.05,,,,,,,100,0.2727272727272727,trending,2026-07-03 23:55:48 UTC,2026-07-04 00:01:39 UTC,5550.24,0,0.2106,63,,,,,,,
bot_trade_log,69,2026-07-04 00:03:39 UTC,close,,,,,,,,,,,,,,,,,BbuUbShmtsi77QbYVVAHLZoAgdLwkVXiLsNQ2MVepump,,,higher,0.05,,,,,,,,,trending,2026-07-03 23:58:07 UTC,2026-07-04 00:03:39 UTC,,,,,,,,,,,
bot_positions,171,2026-07-04 00:03:39 UTC,close,,,,,,,,,,,,,,,,,BbuUbShmtsi77QbYVVAHLZoAgdLwkVXiLsNQ2MVepump,,,higher,0.05,,,,,,,100,0.42857142857142855,trending,2026-07-03 23:58:07 UTC,2026-07-04 00:03:39 UTC,17510.5,1,0.4033,177,,,,,,,
bot_trade_log,70,2026-07-04 00:07:39 UTC,close,,,,,,,,,,,,,,,,,8ogdeTMj63fKCtfDNh17L27oeVdZoWvXqvb2Ch7zpump,,,BullSahur,0.05,,,,,,,,,trending,2026-07-04 00:02:07 UTC,2026-07-04 00:07:39 UTC,,,,,,,,,,,
bot_positions,172,2026-07-04 00:07:39 UTC,close,,,,,,,,,,,,,,,,,8ogdeTMj63fKCtfDNh17L27oeVdZoWvXqvb2Ch7zpump,,,BullSahur,0.05,,,,,,,100,0.021739130434782608,trending,2026-07-04 00:02:07 UTC,2026-07-04 00:07:39 UTC,11772.3,1,0.4847,143,,,,,,,
bot_trade_log,71,2026-07-04 00:09:39 UTC,close,,,,,,,,,,,,,,,,,DumST1HCvzGJrkGrxCbhyTfY5mfApF9mGG2rcwrRpump,,,buck,0.05,,,,,,,,,trending,2026-07-04 00:04:07 UTC,2026-07-04 00:09:39 UTC,,,,,,,,,,,
bot_positions,173,2026-07-04 00:09:39 UTC,close,,,,,,,,,,,,,,,,,DumST1HCvzGJrkGrxCbhyTfY5mfApF9mGG2rcwrRpump,,,buck,0.05,,,,,,,100,0,trending,2026-07-04 00:04:07 UTC,2026-07-04 00:09:39 UTC,10799.7,0,0.4165,183,,,,,,,
bot_trade_log,72,2026-07-04 00:13:39 UTC,close,,,,,,,,,,,,,,,,,BPxRYUnE4GnG65nK5VNfkVUhZcahkYrzM8c6Ud64pump,,,Bulliccini,0.05,,,,,,,,,trending,2026-07-04 00:08:07 UTC,2026-07-04 00:13:39 UTC,,,,,,,,,,,
bot_positions,174,2026-07-04 00:13:39 UTC,close,,,,,,,,,,,,,,,,,BPxRYUnE4GnG65nK5VNfkVUhZcahkYrzM8c6Ud64pump,,,Bulliccini,0.05,,,,,,,100,0.16,trending,2026-07-04 00:08:07 UTC,2026-07-04 00:13:39 UTC,26657,0,0.3817,257,,,,,,,
bot_trade_log,73,2026-07-04 00:15:40 UTC,close,,,,,,,,,,,,,,,,,G1uJCfXPp6wynYZ9YEeusTNAqe8n4tcK1RqCasmepump,,,NIKITA,0.05,,,,,,,,,trending,2026-07-04 00:10:07 UTC,2026-07-04 00:15:40 UTC,,,,,,,,,,,
bot_positions,175,2026-07-04 00:15:40 UTC,close,,,,,,,,,,,,,,,,,G1uJCfXPp6wynYZ9YEeusTNAqe8n4tcK1RqCasmepump,,,NIKITA,0.05,,,,,,,100,0.28,trending,2026-07-04 00:10:07 UTC,2026-07-04 00:15:40 UTC,26036.1,1,0.3318,87,,,,,,,
bot_trade_log,74,2026-07-04 00:19:39 UTC,close,,,,,,,,,,,,,,,,,BwrbuVzMR3KPBS7BkR63YyT9qeEJg19CWgPqvezapump,,,Thief,0.05,,,,,,,,,trending,2026-07-04 00:14:07 UTC,2026-07-04 00:19:39 UTC,,,,,,,,,,,
bot_positions,176,2026-07-04 00:19:39 UTC,close,,,,,,,,,,,,,,,,,BwrbuVzMR3KPBS7BkR63YyT9qeEJg19CWgPqvezapump,,,Thief,0.05,,,,,,,100,0.2727272727272727,trending,2026-07-04 00:14:07 UTC,2026-07-04 00:19:39 UTC,20175.2,0,0.3329,164,,,,,,,
bot_trade_log,75,2026-07-04 00:21:39 UTC,close,,,,,,,,,,,,,,,,,5pGqJULdpHiVN1n5B24tM3oGJyZzgcTjcFctTxitpump,,,BULLCYCLE,0.05,,,,,,,,,trending,2026-07-04 00:16:07 UTC,2026-07-04 00:21:39 UTC,,,,,,,,,,,
bot_positions,177,2026-07-04 00:21:39 UTC,close,,,,,,,,,,,,,,,,,5pGqJULdpHiVN1n5B24tM3oGJyZzgcTjcFctTxitpump,,,BULLCYCLE,0.05,,,,,,,100,0.1111111111111111,trending,2026-07-04 00:16:07 UTC,2026-07-04 00:21:39 UTC,9956.05,1,0.5041,68,,,,,,,
bot_trade_log,76,2026-07-04 00:25:39 UTC,close,,,,,,,,,,,,,,,,,3ybbPuf8HJsMG85WaQweh7rr6BhqHNxtKXCQzk1wpump,,,BBC,0.05,,,,,,,,,trending,2026-07-04 00:20:07 UTC,2026-07-04 00:25:39 UTC,,,,,,,,,,,
bot_positions,178,2026-07-04 00:25:39 UTC,close,,,,,,,,,,,,,,,,,3ybbPuf8HJsMG85WaQweh7rr6BhqHNxtKXCQzk1wpump,,,BBC,0.05,,,,,,,100,0,trending,2026-07-04 00:20:07 UTC,2026-07-04 00:25:39 UTC,18488.8,0,0.3292,162,,,,,,,
bot_trade_log,77,2026-07-04 00:27:39 UTC,close,,,,,,,,,,,,,,,,,3ycaCqydAk9AnMqSnVUJAa3ER6rS1rVEQgfcSVfAv76Y,,,PAULY,0.05,,,,,,,,,trending,2026-07-04 00:22:07 UTC,2026-07-04 00:27:39 UTC,,,,,,,,,,,
bot_positions,179,2026-07-04 00:27:39 UTC,close,,,,,,,,,,,,,,,,,3ycaCqydAk9AnMqSnVUJAa3ER6rS1rVEQgfcSVfAv76Y,,,PAULY,0.05,,,,,,,100,0.02,trending,2026-07-04 00:22:07 UTC,2026-07-04 00:27:39 UTC,36277.3,7,0.09,83,,,,,,,
bot_trade_log,78,2026-07-04 00:31:40 UTC,close,,,,,,,,,,,,,,,,,3HNt1YBqdfbwn2iCrg6srQRg4aTuXAguKyWHiCw1pump,,,Pessi,0.05,,,,,,,,,trending,2026-07-04 00:26:07 UTC,2026-07-04 00:31:40 UTC,,,,,,,,,,,
bot_positions,180,2026-07-04 00:31:40 UTC,close,,,,,,,,,,,,,,,,,3HNt1YBqdfbwn2iCrg6srQRg4aTuXAguKyWHiCw1pump,,,Pessi,0.05,,,,,,,100,0.12,trending,2026-07-04 00:26:07 UTC,2026-07-04 00:31:40 UTC,6849.51,0,0.4057,51,,,,,,,
bot_trade_log,79,2026-07-04 00:33:39 UTC,close,,,,,,,,,,,,,,,,,26Qh1jwH7CwWCWycKLpyrVpKjctnUSYofwptQwuupump,,,CABOVERDE,0.05,,,,,,,,,trending,2026-07-04 00:28:07 UTC,2026-07-04 00:33:39 UTC,,,,,,,,,,,
bot_positions,181,2026-07-04 00:33:39 UTC,close,,,,,,,,,,,,,,,,,26Qh1jwH7CwWCWycKLpyrVpKjctnUSYofwptQwuupump,,,CABOVERDE,0.05,,,,,,,100,0.07,trending,2026-07-04 00:28:07 UTC,2026-07-04 00:33:39 UTC,14340.4,0,0.485,99,,,,,,,
bot_trade_log,80,2026-07-04 00:37:39 UTC,close,,,,,,,,,,,,,,,,,2GcUZGTzExEUWwNL55QjWSgNCip5Yi67HMDkX7H4pump,,,URANUS,0.05,,,,,,,,,trending,2026-07-04 00:32:07 UTC,2026-07-04 00:37:39 UTC,,,,,,,,,,,
bot_positions,182,2026-07-04 00:37:39 UTC,close,,,,,,,,,,,,,,,,,2GcUZGTzExEUWwNL55QjWSgNCip5Yi67HMDkX7H4pump,,,URANUS,0.05,,,,,,,100,0.23,trending,2026-07-04 00:32:07 UTC,2026-07-04 00:37:39 UTC,17285,1,0.5369,269,,,,,,,
bot_trade_log,81,2026-07-04 00:39:39 UTC,close,,,,,,,,,,,,,,,,,Ht73UtQL4m5BQftzNap4euCbLdrKGe8E6yYxcAoJpump,,,TORTY,0.05,,,,,,,,,trending,2026-07-04 00:34:07 UTC,2026-07-04 00:39:39 UTC,,,,,,,,,,,
bot_positions,183,2026-07-04 00:39:39 UTC,close,,,,,,,,,,,,,,,,,Ht73UtQL4m5BQftzNap4euCbLdrKGe8E6yYxcAoJpump,,,TORTY,0.05,,,,,,,100,0,trending,2026-07-04 00:34:07 UTC,2026-07-04 00:39:39 UTC,17626.3,0,0.263,117,,,,,,,
bot_trade_log,82,2026-07-04 00:43:39 UTC,close,,,,,,,,,,,,,,,,,BAuBn5FXxuR1GcwjaTunLuthFhzRxrpDj4fjSewXpump,,,SHAWK,0.05,,,,,,,,,trending,2026-07-04 00:38:07 UTC,2026-07-04 00:43:39 UTC,,,,,,,,,,,
bot_positions,184,2026-07-04 00:43:39 UTC,close,,,,,,,,,,,,,,,,,BAuBn5FXxuR1GcwjaTunLuthFhzRxrpDj4fjSewXpump,,,SHAWK,0.05,,,,,,,100,0,trending,2026-07-04 00:38:07 UTC,2026-07-04 00:43:39 UTC,17873.6,0,0.5067,121,,,,,,,
bot_trade_log,83,2026-07-04 00:45:39 UTC,close,,,,,,,,,,,,,,,,,FbsPm1ko7ASAW73puJMHdiJ1edse5W8fMis1dQhFTRiX,,,PAULY,0.05,,,,,,,,,trending,2026-07-04 00:40:07 UTC,2026-07-04 00:45:39 UTC,,,,,,,,,,,
bot_positions,185,2026-07-04 00:45:39 UTC,close,,,,,,,,,,,,,,,,,FbsPm1ko7ASAW73puJMHdiJ1edse5W8fMis1dQhFTRiX,,,PAULY,0.05,,,,,,,100,0.134,trending,2026-07-04 00:40:07 UTC,2026-07-04 00:45:39 UTC,27558.1,12,0.1516,154,,,,,,,
bot_trade_log,84,2026-07-04 00:49:39 UTC,close,,,,,,,,,,,,,,,,,AfKn7PoB13x7Ei8t3gy8wmaLqTGM3EsqAT5uZSKdpump,,,BIH,0.05,,,,,,,,,trending,2026-07-04 00:44:07 UTC,2026-07-04 00:49:39 UTC,,,,,,,,,,,
bot_positions,186,2026-07-04 00:49:39 UTC,close,,,,,,,,,,,,,,,,,AfKn7PoB13x7Ei8t3gy8wmaLqTGM3EsqAT5uZSKdpump,,,BIH,0.05,,,,,,,100,0.11,trending,2026-07-04 00:44:07 UTC,2026-07-04 00:49:39 UTC,15456.9,2,0.4098,175,,,,,,,
bot_trade_log,85,2026-07-04 00:51:40 UTC,close,,,,,,,,,,,,,,,,,FxnjnfLiCep8Qh64FCzJCQtrnxSnRUNZ2irs1j6upump,,,ANSEMJAK,0.05,,,,,,,,,trending,2026-07-04 00:46:07 UTC,2026-07-04 00:51:40 UTC,,,,,,,,,,,
bot_positions,187,2026-07-04 00:51:40 UTC,close,,,,,,,,,,,,,,,,,FxnjnfLiCep8Qh64FCzJCQtrnxSnRUNZ2irs1j6upump,,,ANSEMJAK,0.05,,,,,,,95,0.324,trending,2026-07-04 00:46:07 UTC,2026-07-04 00:51:40 UTC,65894.7,0,0.1943,169,,,,,,,
bot_trade_log,86,2026-07-04 00:55:40 UTC,close,,,,,,,,,,,,,,,,,DYpHuMiNHrfAaWKj5Y3iQL8ydZ9oJy2ANCH4c7DApump,,,ALYCIA,0.05,,,,,,,,,trending,2026-07-04 00:50:07 UTC,2026-07-04 00:55:40 UTC,,,,,,,,,,,
bot_positions,188,2026-07-04 00:55:40 UTC,close,,,,,,,,,,,,,,,,,DYpHuMiNHrfAaWKj5Y3iQL8ydZ9oJy2ANCH4c7DApump,,,ALYCIA,0.05,,,,,,,100,0.05,trending,2026-07-04 00:50:07 UTC,2026-07-04 00:55:40 UTC,17577.9,4,0.4844,229,,,,,,,
bot_trade_log,87,2026-07-04 00:57:40 UTC,close,,,,,,,,,,,,,,,,,D6bCAVo4ase4ARp2Z243ec88bHcRW9GzQAPBDDaepump,,,ALYCIA,0.05,,,,,,,,,trending,2026-07-04 00:52:07 UTC,2026-07-04 00:57:40 UTC,,,,,,,,,,,
bot_positions,189,2026-07-04 00:57:40 UTC,close,,,,,,,,,,,,,,,,,D6bCAVo4ase4ARp2Z243ec88bHcRW9GzQAPBDDaepump,,,ALYCIA,0.05,,,,,,,100,0.02,trending,2026-07-04 00:52:07 UTC,2026-07-04 00:57:40 UTC,5933.52,0,0.1561,45,,,,,,,
bot_trade_log,88,2026-07-04 01:04:39 UTC,close,,,,,,,,,,,,,,,,,DCBxNAtf8J5cw39qfcGDH8MPdFU1eFChj7LxesU7pump,,,RUGDEX,0.05,,,,,,,,,trending,2026-07-04 00:59:37 UTC,2026-07-04 01:04:39 UTC,,,,,,,,,,,
bot_trade_log,89,2026-07-04 01:04:39 UTC,close,,,,,,,,,,,,,,,,,48XurqA9Yvc5ov7hEjur4cxYHuCWFjkrAiMLDPLCpump,,,armadihlo,0.05,,,,,,,,,trending,2026-07-04 00:59:37 UTC,2026-07-04 01:04:39 UTC,,,,,,,,,,,
bot_positions,190,2026-07-04 01:04:39 UTC,close,,,,,,,,,,,,,,,,,DCBxNAtf8J5cw39qfcGDH8MPdFU1eFChj7LxesU7pump,,,RUGDEX,0.05,,,,,,,100,0.07,trending,2026-07-04 00:59:37 UTC,2026-07-04 01:04:39 UTC,12257.6,2,0.4054,112,,,,,,,
bot_positions,191,2026-07-04 01:04:39 UTC,close,,,,,,,,,,,,,,,,,48XurqA9Yvc5ov7hEjur4cxYHuCWFjkrAiMLDPLCpump,,,armadihlo,0.05,,,,,,,100,0.01,trending,2026-07-04 00:59:37 UTC,2026-07-04 01:04:39 UTC,4031.05,3,0.1195,25,,,,,,,
bot_trade_log,90,2026-07-04 01:10:39 UTC,close,,,,,,,,,,,,,,,,,Can3H1eudU1utTMTE4Z8h4ZmYXUexgmaV6PBiF72pump,,,RALPH,0.05,,,,,,,,,trending,2026-07-04 01:05:07 UTC,2026-07-04 01:10:39 UTC,,,,,,,,,,,
bot_trade_log,91,2026-07-04 01:10:39 UTC,close,,,,,,,,,,,,,,,,,GiZnry45XuDwA3FGuhpyvCUpLXcwbp6cJSLP53xPpump,,,TONKS,0.05,,,,,,,,,trending,2026-07-04 01:05:07 UTC,2026-07-04 01:10:39 UTC,,,,,,,,,,,
bot_positions,192,2026-07-04 01:10:39 UTC,close,,,,,,,,,,,,,,,,,Can3H1eudU1utTMTE4Z8h4ZmYXUexgmaV6PBiF72pump,,,RALPH,0.05,,,,,,,100,0.06,trending,2026-07-04 01:05:07 UTC,2026-07-04 01:10:39 UTC,10478.7,1,0.4224,80,,,,,,,
bot_positions,193,2026-07-04 01:10:39 UTC,close,,,,,,,,,,,,,,,,,GiZnry45XuDwA3FGuhpyvCUpLXcwbp6cJSLP53xPpump,,,TONKS,0.05,,,,,,,100,0,trending,2026-07-04 01:05:07 UTC,2026-07-04 01:10:39 UTC,8508.54,1,0.2787,49,,,,,,,
bot_trade_log,92,2026-07-04 01:16:40 UTC,close,,,,,,,,,,,,,,,,,3EJs7d7Ygx5qKL3BLZUgMasixyNNpysgd5An9Se5pump,,,Calf,0.05,,,,,,,,,trending,2026-07-04 01:11:07 UTC,2026-07-04 01:16:40 UTC,,,,,,,,,,,
bot_trade_log,93,2026-07-04 01:16:40 UTC,close,,,,,,,,,,,,,,,,,AEWdEY1PtaMoeXNByvsBoPJRjjBfB9U1rr4wqYEJpump,,,BOUNTY,0.05,,,,,,,,,trending,2026-07-04 01:11:37 UTC,2026-07-04 01:16:40 UTC,,,,,,,,,,,
bot_positions,194,2026-07-04 01:16:40 UTC,close,,,,,,,,,,,,,,,,,3EJs7d7Ygx5qKL3BLZUgMasixyNNpysgd5An9Se5pump,,,Calf,0.05,,,,,,,100,0.08571428571428572,trending,2026-07-04 01:11:07 UTC,2026-07-04 01:16:40 UTC,4805.23,0,0.2199,51,,,,,,,
bot_positions,195,2026-07-04 01:16:40 UTC,close,,,,,,,,,,,,,,,,,AEWdEY1PtaMoeXNByvsBoPJRjjBfB9U1rr4wqYEJpump,,,BOUNTY,0.05,,,,,,,100,0,trending,2026-07-04 01:11:37 UTC,2026-07-04 01:16:40 UTC,7314.78,0,0.4167,61,,,,,,,
bot_trade_log,94,2026-07-04 01:22:39 UTC,close,,,,,,,,,,,,,,,,,6rLbFvvuPGekj7WjL8UG4TDLzggvaHG5ELbxbuArpump,,,PANDA,0.05,,,,,,,,,trending,2026-07-04 01:17:07 UTC,2026-07-04 01:22:39 UTC,,,,,,,,,,,
bot_trade_log,95,2026-07-04 01:22:39 UTC,close,,,,,,,,,,,,,,,,,6qFT4kuLTzRKe1xgM4qCmgLGaUMLmg8g61476RfCpump,,,RANDY,0.05,,,,,,,,,trending,2026-07-04 01:17:07 UTC,2026-07-04 01:22:39 UTC,,,,,,,,,,,
bot_positions,196,2026-07-04 01:22:39 UTC,close,,,,,,,,,,,,,,,,,6rLbFvvuPGekj7WjL8UG4TDLzggvaHG5ELbxbuArpump,,,PANDA,0.05,,,,,,,100,0,trending,2026-07-04 01:17:07 UTC,2026-07-04 01:22:39 UTC,14963.2,0,0.1578,79,,,,,,,
bot_positions,197,2026-07-04 01:22:39 UTC,close,,,,,,,,,,,,,,,,,6qFT4kuLTzRKe1xgM4qCmgLGaUMLmg8g61476RfCpump,,,RANDY,0.05,,,,,,,95,0,trending,2026-07-04 01:17:07 UTC,2026-07-04 01:22:39 UTC,9673.29,0,0.5287,41,,,,,,,
bot_trade_log,96,2026-07-04 01:31:39 UTC,close,,,,,,,,,,,,,,,,,9kqGe1Ug6f3KnqK43FeiSMqFdX3h2nyb5hj75Wvopump,,,OCULUSAI,0.05,,,,,,,,,trending,2026-07-04 01:26:07 UTC,2026-07-04 01:31:39 UTC,,,,,,,,,,,
bot_trade_log,97,2026-07-04 01:31:39 UTC,close,,,,,,,,,,,,,,,,,BCEhQV523asezCZDfRzUSiFMfw1kNBdy5C3eGbeipump,,,ALYCIA,0.05,,,,,,,,,trending,2026-07-04 01:26:37 UTC,2026-07-04 01:31:39 UTC,,,,,,,,,,,
bot_positions,198,2026-07-04 01:31:39 UTC,close,,,,,,,,,,,,,,,,,9kqGe1Ug6f3KnqK43FeiSMqFdX3h2nyb5hj75Wvopump,,,OCULUSAI,0.05,,,,,,,100,0.202,trending,2026-07-04 01:26:07 UTC,2026-07-04 01:31:39 UTC,37836.8,2,0.4706,277,,,,,,,
bot_positions,199,2026-07-04 01:31:39 UTC,close,,,,,,,,,,,,,,,,,BCEhQV523asezCZDfRzUSiFMfw1kNBdy5C3eGbeipump,,,ALYCIA,0.05,,,,,,,70,0.4090909090909091,trending,2026-07-04 01:26:37 UTC,2026-07-04 01:31:39 UTC,5324.43,0,0.2803,37,,,,,,,
bot_trade_log,98,2026-07-04 01:37:40 UTC,close,,,,,,,,,,,,,,,,,AqzMZw3mDsMi7aaHdP3dfkZ6cJUgEzf2ht5Sqp9npump,,,Cow,0.05,,,,,,,,,trending,2026-07-04 01:32:37 UTC,2026-07-04 01:37:40 UTC,,,,,,,,,,,
bot_positions,200,2026-07-04 01:37:40 UTC,close,,,,,,,,,,,,,,,,,AqzMZw3mDsMi7aaHdP3dfkZ6cJUgEzf2ht5Sqp9npump,,,Cow,0.05,,,,,,,55,0.42028985507246375,trending,2026-07-04 01:32:37 UTC,2026-07-04 01:37:40 UTC,7151.15,0,0.1596,43,,,,,,,
